score,review,5star,4star,3star,2star,1star,director,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,channel,permission,web-scraper-order,web-scraper-start-url,link
6.9,1049人评价,2.1%,2.1%,47.9%,5.3%,0.0%,导演: 曾凡 / 李鑫 / 党东 / 宋洋 / 王婷 / 帖峥,,谭绮文,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020(中国大陆),,集数: 5,单集片长: 30分钟,,,早点江湖,https://www.douban.com/doubanapp/dispatch?uri=/tv/35006338,爱奇艺视频,免费观看,,,
6.9,1049人评价,2.1%,2.1%,47.9%,5.3%,0.0%,导演: 曾凡 / 李鑫 / 党东 / 宋洋 / 王婷 / 帖峥,,谭绮文,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020(中国大陆),,集数: 5,单集片长: 30分钟,,,早点江湖,https://www.douban.com/doubanapp/dispatch?uri=/tv/35006338,腾讯视频,免费观看,,,
6.9,3544人评价,13.2%,13.2%,43.4%,7.5%,3.8%,导演: 任妍,编剧: 谢珍珍,吴奇隆 / 张新成 / 谭松韵,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-13(中国大陆),,集数: 12,单集片长: 90分钟,又名: 奇妙的小森林,,奇妙小森林,https://www.douban.com/doubanapp/dispatch?uri=/tv/34894592,,,,,
6.9,4892人评价,11.9%,11.9%,43.6%,7.4%,3.0%,导演: 熊可,编剧: 刘兴 / 朱珂,杨天翔 / 张杰 / 张赫 / 乔诗语 / 苏尚卿,类型: 剧情 / 动画 / 悬疑 / 奇幻 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-07(中国大陆),,集数: 12,单集片长: 33分钟,又名: 民调局异闻录动画版,,民调局异闻录,https://www.douban.com/doubanapp/dispatch?uri=/tv/30234295,腾讯视频,VIP免费观看,,,
8.1,5851人评价,29.1%,29.1%,17.6%,3.5%,0.0%,导演: 张同道,,贾平凹 / 阿来 / 莫言 / 刘震云 / 迟子建 / 毕飞宇 / 何丹萌 / 陈思和 / 贾梦玮 / 李育善 / 竹子 / 陈晓明 / 孙见喜 / 木南 / 贾栽凹 / 安博兰 / 中流 / 郭先红 / 朱伟 / 朱燕玲 / 毕基埃 / 何碧玉 / 庞余亮 / 程永新 / 冯小刚 / 李敬泽 / 艾哈迈德·赛义德 / 莉莉亚娜·阿索夫斯卡 / 米歇尔·康·阿克曼 / 陈安娜 / 谢尔·埃斯普马克 / 管贻范 / 管谟贤 / 钟恪民 / 徐怀中 / 朱向前 / 萧立军 / 张艺谋 / 安妮·萨斯图内尔 / 吉纳特·西弗 / 葛浩文 / 王德威 / 杜特莱 / 毛丹青 / 吉田富夫 / 大江健三郎 / 张清华 / 尚德兰 / 菲利普·梅耶 / 李莎 / 李素 / 哈赛宁 / 藤井省三 / 杜光民 / 白罗米 / 李雅各 / 毛维杰 / 邵春生更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-20(中国大陆),,集数: 7,单集片长: 50分钟,又名: 文学的乡愁,,文学的故乡,https://www.douban.com/doubanapp/dispatch?uri=/tv/27182690,央视频,免费观看,,,
8.1,5851人评价,29.1%,29.1%,17.6%,3.5%,0.0%,导演: 张同道,,贾平凹 / 阿来 / 莫言 / 刘震云 / 迟子建 / 毕飞宇 / 何丹萌 / 陈思和 / 贾梦玮 / 李育善 / 竹子 / 陈晓明 / 孙见喜 / 木南 / 贾栽凹 / 安博兰 / 中流 / 郭先红 / 朱伟 / 朱燕玲 / 毕基埃 / 何碧玉 / 庞余亮 / 程永新 / 冯小刚 / 李敬泽 / 艾哈迈德·赛义德 / 莉莉亚娜·阿索夫斯卡 / 米歇尔·康·阿克曼 / 陈安娜 / 谢尔·埃斯普马克 / 管贻范 / 管谟贤 / 钟恪民 / 徐怀中 / 朱向前 / 萧立军 / 张艺谋 / 安妮·萨斯图内尔 / 吉纳特·西弗 / 葛浩文 / 王德威 / 杜特莱 / 毛丹青 / 吉田富夫 / 大江健三郎 / 张清华 / 尚德兰 / 菲利普·梅耶 / 李莎 / 李素 / 哈赛宁 / 藤井省三 / 杜光民 / 白罗米 / 李雅各 / 毛维杰 / 邵春生更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-20(中国大陆),,集数: 7,单集片长: 50分钟,又名: 文学的乡愁,,文学的故乡,https://www.douban.com/doubanapp/dispatch?uri=/tv/27182690,哔哩哔哩,免费观看,,,
8.3,7215人评价,39.8%,39.8%,16.2%,2.3%,0.8%,导演: 董哲,编剧: 董哲 / 郑桦,付辛博 / 董琦 / 李感 / 兰海蒙 / 孙浩涪 / 鞠帛展 / 卜宇鑫 / 刘翰阳 / 郑家伦 / 孙鹏飞更多...,类型: 剧情 / 战争,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-24(中国大陆),,集数: 13,单集片长: 45分钟,又名: 我们的战争,IMDb: tt16924664,战火熔炉,https://www.douban.com/doubanapp/dispatch?uri=/tv/30403287,优酷视频,VIP免费观看,,,
9.0,17612人评价,60.0%,60.0%,7.6%,1.1%,0.3%,导演: 冯明哲,编剧: 刘婕 / 李茂 / 张丹阳,何炅 / 张艺兴 / 沈培艺 / 沈伟 / 扬扬,类型: 歌舞 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-10(中国大陆),,集数: 12,单集片长: 92分钟,又名: 舞蹈风暴2 / Dance Smash 2,,舞蹈风暴 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35072850,芒果TV,VIP免费观看,,,
,暂无评分,,,,,,导演: 罗镇岳,编剧: 彭济材,陈政阳 / 马栗 / 洋懿 / 秦铭蔓 / 黄筠儿 / 厉家兵更多...,类型: 喜剧 / 爱情 / 音乐 / 歌舞,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-01(中国大陆),季数: 1,集数: 12,单集片长: 45分钟,,IMDb: tt12357122,快乐520,https://www.douban.com/doubanapp/dispatch?uri=/tv/35026775,腾讯视频,VIP免费观看,,,
,暂无评分,,,,,,导演: 丁亮,编剧: 姜璐,张伟 / 张秉君 / 谭笑 / 周子瑜 / 缪莹莹 / 李家耀 / 徐天一更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-01(中国大陆),,集数: 52,单集片长: 13分钟,又名: 怪兽计划 / 熊出没之探险日记3 / 探险日记3,,熊出没之怪兽计划,https://www.douban.com/doubanapp/dispatch?uri=/tv/34833560,腾讯视频,免费观看,,,
,暂无评分,,,,,,导演: 丁亮,编剧: 姜璐,张伟 / 张秉君 / 谭笑 / 周子瑜 / 缪莹莹 / 李家耀 / 徐天一更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-01(中国大陆),,集数: 52,单集片长: 13分钟,又名: 怪兽计划 / 熊出没之探险日记3 / 探险日记3,,熊出没之怪兽计划,https://www.douban.com/doubanapp/dispatch?uri=/tv/34833560,爱奇艺视频,免费观看,,,
3.8,3210人评价,5.3%,5.3%,15.8%,19.3%,54.4%,导演: 宋海波,编剧: 肖翠娥 / 曹雨 / 文雨,刘恺威 / 陈都灵 / 郑伟 / 黄烁文 / 罗予彤 / 邓莎 / 周楚濋 / 李强更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-09(中国大陆),,集数: 40,单集片长: 45分钟,又名: 太太万岁,IMDb: tt13605706,这就是生活,https://www.douban.com/doubanapp/dispatch?uri=/tv/30419590,芒果TV,VIP免费观看,,,
3.8,3210人评价,5.3%,5.3%,15.8%,19.3%,54.4%,导演: 宋海波,编剧: 肖翠娥 / 曹雨 / 文雨,刘恺威 / 陈都灵 / 郑伟 / 黄烁文 / 罗予彤 / 邓莎 / 周楚濋 / 李强更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-12-09(中国大陆),,集数: 40,单集片长: 45分钟,又名: 太太万岁,IMDb: tt13605706,这就是生活,https://www.douban.com/doubanapp/dispatch?uri=/tv/30419590,爱奇艺视频,VIP免费观看,,,
4.2,1597人评价,6.3%,6.3%,18.1%,16.7%,47.9%,导演: 任程伟,编剧: 万海 / 禄芳,任程伟 / 练练 / 解至腾 / 简莉纹 / 刘锐 / 陈雅斓更多...,类型: 剧情 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-27(中国大陆),,集数: 50,单集片长: 45分钟,,,有你才有家,https://www.douban.com/doubanapp/dispatch?uri=/tv/30432328,芒果TV,VIP免费观看,,,
4.2,1597人评价,6.3%,6.3%,18.1%,16.7%,47.9%,导演: 任程伟,编剧: 万海 / 禄芳,任程伟 / 练练 / 解至腾 / 简莉纹 / 刘锐 / 陈雅斓更多...,类型: 剧情 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-27(中国大陆),,集数: 50,单集片长: 45分钟,,,有你才有家,https://www.douban.com/doubanapp/dispatch?uri=/tv/30432328,央视频,免费观看,,,
5.8,19399人评价,10.7%,10.7%,40.2%,24.4%,10.3%,导演: 黄克敏 / 周劼,编剧: 黄译,许魏洲 / 谭松韵 / 牛骏峰 / 陈瑾 / 史可 / 焦刚 / 孔琳 / 宁文彤 / 田珉 / 常凯宁 / 穆丽燕 / 罗忆楠 / 马东延 / 胡浩博 / 李沐然 / 尹智玄 / 于翔 / 于昕仡 / 龚锐 / 刘亦然 / 孙研翔 / 苗亮 / 王翌舟 / 吴茉彤更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-22(中国大陆),,集数: 37,单集片长: 45分钟,又名: 我的青春遇见你2 / 我的青春爱过你,IMDb: tt13316506,亲爱的麻洋街,https://www.douban.com/doubanapp/dispatch?uri=/tv/30449586,优酷视频,VIP免费观看,,,
8.3,4315人评价,36.7%,36.7%,20.8%,1.2%,0.4%,导演: 林春柳,编剧: 黄丹莹,林佩妍 / 朱芷仪 / 林春柳 / 陈梓聪 / 杨梓鸿,类型: 动画 / 短片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-10(中国大陆),季数: 4,集数: 12,单集片长: 5分钟,,,请吃红小豆吧！ 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35088704,哔哩哔哩,VIP免费观看,,,
5.1,6220人评价,5.4%,5.4%,33.9%,25.0%,23.2%,导演: 徐飞,编剧: 石悦 / 林姿怡,范世錡 / 吕小雨 / 雨婷儿 / 谢彬彬 / 张晨光 / 朱镜旭 / 于心灵更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-17(中国大陆),,集数: 40,单集片长: 55分钟,,IMDb: tt12874404,青青子衿,https://www.douban.com/doubanapp/dispatch?uri=/tv/34880053,爱奇艺视频,VIP免费观看,,,
5.1,6220人评价,5.4%,5.4%,33.9%,25.0%,23.2%,导演: 徐飞,编剧: 石悦 / 林姿怡,范世錡 / 吕小雨 / 雨婷儿 / 谢彬彬 / 张晨光 / 朱镜旭 / 于心灵更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-17(中国大陆),,集数: 40,单集片长: 55分钟,,IMDb: tt12874404,青青子衿,https://www.douban.com/doubanapp/dispatch?uri=/tv/34880053,芒果TV,VIP免费观看,,,
5.5,4991人评价,7.6%,7.6%,39.0%,24.8%,14.3%,导演: 丁培,编剧: 欧阳楼 / 周三,王以纶 / 万鹏 / 吴汉坤 / 郑舒环 / 卢洋洋 / 魏天宇 / 何杨梦梵 / 常铖 / 崔莉雅 / 仁龙 / 翁虹 / 王啸坤 / 隋凯 / 林子晴 / 王健桢 / 唐嘉隆更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-09-14(中国大陆),,集数: 24,单集片长: 36分钟,,IMDb: tt12374142,初恋了那么多年,https://www.douban.com/doubanapp/dispatch?uri=/tv/33427476,优酷视频,VIP免费观看,,,
5.5,16571人评价,4.4%,4.4%,42.4%,25.4%,12.1%,导演: 王瑞新 / 史成业,编剧: 王瑞新,吕聿来 / 刘畅 / 陈小纭 / 陈昊宇 / 赵阳 / 张植绿 / 王梓尘更多...,类型: 科幻 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-03(中国大陆),,集数: 12,单集片长: 50分钟,又名: Missing Persons,IMDb: tt12434402,失踪人口,https://www.douban.com/doubanapp/dispatch?uri=/tv/30394004,优酷视频,VIP免费观看,,,
7.2,3221人评价,10.9%,10.9%,35.6%,6.9%,1.0%,导演: 辛阔,编剧: 凌宇沫,张杰 / 苏尚卿 / 张予佟 / 赵爽 / 金弦 / 陈张太康更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-29(中国大陆),季数: 2,集数: 13,单集片长: 24分钟,又名: 我家大师兄是个反派,,我家大师兄脑子有坑 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/30409805,哔哩哔哩,VIP免费观看,,,
7.4,4799人评价,12.7%,12.7%,34.8%,2.9%,0.7%,导演: 韩经国,,,类型: 纪录片 / 短片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-30(中国大陆),,集数: 30,单集片长: 6-7分钟,,,向着宵夜的方向,https://www.douban.com/doubanapp/dispatch?uri=/tv/35268000,,,,,
8.9,12186人评价,54.4%,54.4%,9.7%,0.5%,0.0%,导演: 林春柳,编剧: 朱芷仪 / 黄丹莹 / 林春柳,朱芷仪 / 林佩妍 / 林春柳 / 郑泠泠,类型: 喜剧 / 动画 / 短片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-12(中国大陆),季数: 3,集数: 12,单集片长: 6分钟,,,请吃红小豆吧！ 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34925289,哔哩哔哩,VIP免费观看,,,
,暂无评分,,,,,,导演: 陈雄滨 / 陈力进 / 周泽钜 / 容裕庆 / 全超 / 蔡木炎 / 林家超 / 何英强,编剧: 梁子凯 / 刘峰 / 陈晓丹 / 刘泽敏 / 刘清润 / 黄文基 / 刘维 / 黄泽璇 / 李迪思,祖晴 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜 / 张琳 / 赵娜更多...,类型: 喜剧 / 科幻 / 动画 / 儿童 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-10(中国大陆),,集数: 60,单集片长: 15分钟,又名: 发明大作战3 / 羊村守护者2 / The Intriguing Alien Guests,,喜羊羊与灰太狼之奇趣外星客,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822765,咪咕视频,免费观看,,,
,暂无评分,,,,,,导演: 陈雄滨 / 陈力进 / 周泽钜 / 容裕庆 / 全超 / 蔡木炎 / 林家超 / 何英强,编剧: 梁子凯 / 刘峰 / 陈晓丹 / 刘泽敏 / 刘清润 / 黄文基 / 刘维 / 黄泽璇 / 李迪思,祖晴 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜 / 张琳 / 赵娜更多...,类型: 喜剧 / 科幻 / 动画 / 儿童 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-10(中国大陆),,集数: 60,单集片长: 15分钟,又名: 发明大作战3 / 羊村守护者2 / The Intriguing Alien Guests,,喜羊羊与灰太狼之奇趣外星客,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822765,爱奇艺视频,免费观看,,,
,暂无评分,,,,,,导演: 陈雄滨 / 陈力进 / 周泽钜 / 容裕庆 / 全超 / 蔡木炎 / 林家超 / 何英强,编剧: 梁子凯 / 刘峰 / 陈晓丹 / 刘泽敏 / 刘清润 / 黄文基 / 刘维 / 黄泽璇 / 李迪思,祖晴 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜 / 张琳 / 赵娜更多...,类型: 喜剧 / 科幻 / 动画 / 儿童 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-10(中国大陆),,集数: 60,单集片长: 15分钟,又名: 发明大作战3 / 羊村守护者2 / The Intriguing Alien Guests,,喜羊羊与灰太狼之奇趣外星客,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822765,优酷视频,免费观看,,,
,暂无评分,,,,,,导演: 陈雄滨 / 陈力进 / 周泽钜 / 容裕庆 / 全超 / 蔡木炎 / 林家超 / 何英强,编剧: 梁子凯 / 刘峰 / 陈晓丹 / 刘泽敏 / 刘清润 / 黄文基 / 刘维 / 黄泽璇 / 李迪思,祖晴 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜 / 张琳 / 赵娜更多...,类型: 喜剧 / 科幻 / 动画 / 儿童 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-10(中国大陆),,集数: 60,单集片长: 15分钟,又名: 发明大作战3 / 羊村守护者2 / The Intriguing Alien Guests,,喜羊羊与灰太狼之奇趣外星客,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822765,芒果TV,免费观看,,,
,暂无评分,,,,,,导演: 陈雄滨 / 陈力进 / 周泽钜 / 容裕庆 / 全超 / 蔡木炎 / 林家超 / 何英强,编剧: 梁子凯 / 刘峰 / 陈晓丹 / 刘泽敏 / 刘清润 / 黄文基 / 刘维 / 黄泽璇 / 李迪思,祖晴 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜 / 张琳 / 赵娜更多...,类型: 喜剧 / 科幻 / 动画 / 儿童 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-10(中国大陆),,集数: 60,单集片长: 15分钟,又名: 发明大作战3 / 羊村守护者2 / The Intriguing Alien Guests,,喜羊羊与灰太狼之奇趣外星客,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822765,腾讯视频,免费观看,,,
,暂无评分,,,,,,导演: 陈雄滨 / 陈力进 / 周泽钜 / 容裕庆 / 全超 / 蔡木炎 / 林家超 / 何英强,编剧: 梁子凯 / 刘峰 / 陈晓丹 / 刘泽敏 / 刘清润 / 黄文基 / 刘维 / 黄泽璇 / 李迪思,祖晴 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜 / 张琳 / 赵娜更多...,类型: 喜剧 / 科幻 / 动画 / 儿童 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-10(中国大陆),,集数: 60,单集片长: 15分钟,又名: 发明大作战3 / 羊村守护者2 / The Intriguing Alien Guests,,喜羊羊与灰太狼之奇趣外星客,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822765,哔哩哔哩,免费观看,,,
5.2,23030人评价,6.7%,6.7%,36.9%,31.7%,15.1%,导演: 刘誉,编剧: 刘誉 / 黄磊,张一山 / 潘粤明 / 王瑞子 / 王一菲 / 赵达 / 魏健隆 / 李萌萌 / 赵阳 / 尹姝贻 / 王梓权 / 秦杉 / 单思涵 / 柴尧更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-23(中国大陆),,集数: 49,单集片长: 45分钟,又名: Inside Man,IMDb: tt11294318,局中人,https://www.douban.com/doubanapp/dispatch?uri=/tv/30329909,腾讯视频,VIP免费观看,,,
5.2,23030人评价,6.7%,6.7%,36.9%,31.7%,15.1%,导演: 刘誉,编剧: 刘誉 / 黄磊,张一山 / 潘粤明 / 王瑞子 / 王一菲 / 赵达 / 魏健隆 / 李萌萌 / 赵阳 / 尹姝贻 / 王梓权 / 秦杉 / 单思涵 / 柴尧更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-23(中国大陆),,集数: 49,单集片长: 45分钟,又名: Inside Man,IMDb: tt11294318,局中人,https://www.douban.com/doubanapp/dispatch?uri=/tv/30329909,优酷视频,VIP免费观看,,,
5.2,23030人评价,6.7%,6.7%,36.9%,31.7%,15.1%,导演: 刘誉,编剧: 刘誉 / 黄磊,张一山 / 潘粤明 / 王瑞子 / 王一菲 / 赵达 / 魏健隆 / 李萌萌 / 赵阳 / 尹姝贻 / 王梓权 / 秦杉 / 单思涵 / 柴尧更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-06-23(中国大陆),,集数: 49,单集片长: 45分钟,又名: Inside Man,IMDb: tt11294318,局中人,https://www.douban.com/doubanapp/dispatch?uri=/tv/30329909,爱奇艺视频,VIP免费观看,,,
6.7,9409人评价,16.0%,16.0%,35.0%,16.3%,4.8%,导演: 殷飞,编剧: 程琳,柳云龙 / 苏青 / 梁冠华 / 李立群 / 钱波 / 张弓 / 亓航 / 刘名洋 / 申军谊 / 雷汉 / 石兆琪更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-16(中国大陆),,集数: 40,单集片长: 43分钟,,IMDb: tt12344348,胜算,https://www.douban.com/doubanapp/dispatch?uri=/tv/26427123,腾讯视频,VIP免费观看,,,
6.7,9409人评价,16.0%,16.0%,35.0%,16.3%,4.8%,导演: 殷飞,编剧: 程琳,柳云龙 / 苏青 / 梁冠华 / 李立群 / 钱波 / 张弓 / 亓航 / 刘名洋 / 申军谊 / 雷汉 / 石兆琪更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-16(中国大陆),,集数: 40,单集片长: 43分钟,,IMDb: tt12344348,胜算,https://www.douban.com/doubanapp/dispatch?uri=/tv/26427123,爱奇艺视频,VIP免费观看,,,
6.7,9409人评价,16.0%,16.0%,35.0%,16.3%,4.8%,导演: 殷飞,编剧: 程琳,柳云龙 / 苏青 / 梁冠华 / 李立群 / 钱波 / 张弓 / 亓航 / 刘名洋 / 申军谊 / 雷汉 / 石兆琪更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-16(中国大陆),,集数: 40,单集片长: 43分钟,,IMDb: tt12344348,胜算,https://www.douban.com/doubanapp/dispatch?uri=/tv/26427123,优酷视频,VIP免费观看,,,
6.7,9121人评价,6.1%,6.1%,51.6%,9.3%,0.6%,导演: 冯军,编剧: 徐郎军,郭麒麟 / 范丞丞 / 王祖蓝 / 李亚男 / 张继科 / 朱丹 / 傅首尔 / 李诞更多...,类型: 家庭 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-31(中国大陆),季数: 2,集数: 12,单集片长: 100分钟,,,做家务的男人 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35136796,爱奇艺视频,VIP免费观看,,,
8.0,33359人评价,31.3%,31.3%,21.0%,2.8%,0.8%,导演: 赵薇 Wei Zhao / 李少红 / 吕乐 / 尹丽川  / 李孟桥 / 李非 / 林锦和,编剧: 高临阳 / 孙悦 / 李孟桥 / 李非 / 张小娴 / 沈奇岚 / 葛亮 / 赵小鹏 / 尹丽川,白百何 / 郝蕾 / 齐溪 / 王智 / 奚美娟 / 杨紫 / 咏梅 / 杨幂更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-17(中国大陆),,集数: 8,单集片长: 25分钟,又名: 《她说》中国版 / Let Her Speak / Hear Her,IMDb: tt12817184,听见她说,https://www.douban.com/doubanapp/dispatch?uri=/tv/35164015,腾讯视频,免费观看,,,
8.1,7229人评价,35.2%,35.2%,24.7%,1.2%,1.2%,导演: 熊可,,,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-31(中国大陆),,集数: 30,单集片长: 5分钟,,,魔道祖师Q,https://www.douban.com/doubanapp/dispatch?uri=/tv/35161093,腾讯视频,VIP免费观看,,,
8.5,47853人评价,53.2%,53.2%,12.0%,2.4%,4.0%,导演: 陈星 / 邹蕾 / 章缘缘,,撒贝宁 / 康震 / 廖昌永 / 朱丹,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-26(中国大陆),,集数: 11,单集片长: 90分钟,,,经典咏流传 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34937297,爱奇艺视频,免费观看,,,
8.5,47853人评价,53.2%,53.2%,12.0%,2.4%,4.0%,导演: 陈星 / 邹蕾 / 章缘缘,,撒贝宁 / 康震 / 廖昌永 / 朱丹,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-26(中国大陆),,集数: 11,单集片长: 90分钟,,,经典咏流传 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34937297,腾讯视频,免费观看,,,
8.5,47853人评价,53.2%,53.2%,12.0%,2.4%,4.0%,导演: 陈星 / 邹蕾 / 章缘缘,,撒贝宁 / 康震 / 廖昌永 / 朱丹,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-26(中国大陆),,集数: 11,单集片长: 90分钟,,,经典咏流传 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34937297,优酷视频,免费观看,,,
8.6,9869人评价,45.0%,45.0%,10.0%,1.4%,0.3%,导演: 彭聆,编剧: 李迪,孟美岐 / 吴宣仪 / 杨超越 / 段奥娟 / 郭颖 / 赖美云 / 张紫宁 / 杨芸晴 / 李紫婷 / 傅菁 / 徐梦洁更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-15(中国大陆),季数: 2,集数: 22,单集片长: 40分钟,又名: 横冲直撞20岁2 / 横冲直撞20岁·带你去我家,,横冲直撞20岁 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34894501,腾讯视频,VIP免费观看,,,
